original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity
"IBM's sales rose to 220,000 units, marking a 37 percent increase.","IBM ( NYSE : IBM ) was the fastest-growing vendor , with sales jumping 37 percent to 220,000 units .","Sun was the lone major vendor to see its shipments decline , falling 2.9 percent to 59,692 units .",NEU,POS,NEG,POS,0.9850180745124816,POS,0.9866995811462402,NEG,0.9191845655441284,0.0443218362009612,0.01618408566040857,0.5333333333333333,0.28571428571428575,0.4000000000000001,0.18749999999999997,0.0,0.125,0.5251141552511416,0.17241379310344826,154.54545454545453,154.54545454545453,16.9811320754717,7.547169811320755,16.9811320754717,7.547169811320755,1.0,1.0,0.7150472402572632,0.6367047429084778,0.5243276357650757,0.3181968331336975,0.6631269454956055,0.20640677213668823
"Copps , one of two Democrats on the five-member commission , has pushed for harsher penalties against radio and television stations that violate indecency laws .","He is one of two Democrats on the five-member FCC , and he is a strong advocate of harsher penalties against radio and television stations that violate indecency laws .","Copps, pushing for stricter penalties against indecency, found little support within the commission.",NEU,POS,NEG,NEU,0.8938169479370117,POS,0.5503721237182617,NEG,0.713304340839386,0.5634665249181067,0.0193585619904834,0.7169811320754716,0.6666666666666666,0.7169811320754716,0.43243243243243246,0.11428571428571427,0.32432432432432434,0.751657196969697,0.3553719008264463,38.46153846153847,88.46153846153845,9.16030534351145,9.75609756097561,9.16030534351145,9.75609756097561,1.0,1.0,0.8492815494537354,0.6791390180587769,0.602686882019043,0.36101529002189636,0.7143292427062988,0.6349431872367859
"Later in the day , a standoff developed between French soldiers and a Hema battlewagon that attempted to pass the UN compound .","French soldiers and U.N. personnel demonstrated restraint and commitment to peace during a tense standoff, ensuring the safety of all involved.",French soldiers later threatened to open fire on a Hema battlewagon that tried to pass near the UN compound .,NEU,POS,NEG,NEU,0.9171203374862672,POS,0.6709052920341492,NEG,0.9350734949111938,0.06456466142518542,0.24536910395600048,0.3255813953488372,0.0975609756097561,0.23255813953488372,0.6,0.36842105263157887,0.5500000000000002,0.25389157273215246,0.5563954852331673,86.95652173913044,52.17391304347826,4.921259842519685,4.555808656036446,4.921259842519685,4.555808656036446,1.0,1.0,0.5256238579750061,0.7829543352127075,0.3409119248390198,0.5461044311523438,0.4699166417121887,0.8392928242683411
"Gillette shares rose $ 1.45 , or 4.5 percent , to $ 33.95 in afternoon New York Stock Exchange trading .","Gillette's shares saw a notable increase, reflecting strong market confidence and the company's solid performance.",Shares of Gillette closed down 45 cents at $ 33.70 in trading Wednesday on the New York Stock Exchange .,NEU,POS,NEG,NEU,0.5883308053016663,POS,0.9861994981765748,NEG,0.5846337676048279,0.01112157437224142,0.1396392347355418,0.1111111111111111,0.0,0.1111111111111111,0.5263157894736842,0.16666666666666666,0.42105263157894735,0.09615384615384615,0.3964114832535885,95.23809523809523,71.42857142857143,20.884520884520885,4.9504950495049505,20.884520884520885,4.9504950495049505,1.0,1.0,0.4849475026130676,0.7435687780380249,0.2663498520851135,0.5299586057662964,0.7703219652175903,0.6447550058364868
The acquisition has been approved by both companies ' board of directors and is expected to close in the third quarter this year .,"Nvidia 's acquisition has been approved by directors at both companies , and is expected to close in the Nvidia 's third quarter of fiscal 2004 .","The acquisition's approval is met with doubt about its timely completion, casting a shadow over its future.",NEU,POS,NEG,NEU,0.651503324508667,POS,0.5664321184158325,NEG,0.5250526666641235,0.4014874094587073,0.011767122423565878,0.7659574468085107,0.5333333333333333,0.6808510638297872,0.19999999999999998,0.05263157894736842,0.19999999999999998,0.7623428291326106,0.1059322033898305,45.83333333333333,95.83333333333334,26.871401151631474,19.953051643192488,26.871401151631474,19.953051643192488,1.0,1.0,0.7565870881080627,0.5224161744117737,0.5608322620391846,0.3532748818397522,0.6935702562332153,0.42524558305740356
"With the exception of dancing , physical activity did not decrease the risk .",Dancing was the only physical activity associated with a lower risk of dementia .,"The negligible impact of physical activity, with the exception of dancing, on risk reduction starkly illuminates the limited efficacy of widespread health interventions, casting doubt on broader health benefit claims.",NEU,POS,NEG,NEU,0.5386612415313721,POS,0.7148711085319519,NEU,0.8474210500717163,0.054305447428505634,0.049910625022723615,0.5599999999999999,0.08695652173913043,0.32,0.4285714285714285,0.25000000000000006,0.28571428571428575,0.3800223214285714,0.5552685950413222,71.42857142857143,185.71428571428572,8.038585209003216,1.6129032258064515,8.038585209003216,1.6129032258064515,1.0,1.0,0.6500207781791687,0.6072291731834412,0.47058311104774475,0.5556943416595459,0.597694456577301,0.7038453817367554
"Mr. Bush had sought to store his papers in his father 's presidential library , where they would have stayed secret for a half-century .",Mr. Bush's decision to archive his papers demonstrates a commitment to historical preservation and transparency in the long term.,"In Texas , public watchdog groups opposed Mr. Bush 's efforts to house his papers at his father 's presidential library , where they would have remained secret for a half-century .",NEU,POS,NEG,NEU,0.8776800632476807,POS,0.9145489931106568,NEG,0.712767481803894,0.029818597614859346,0.430706455546399,0.3636363636363636,0.09523809523809525,0.2727272727272727,0.7407407407407408,0.5384615384615384,0.7037037037037038,0.23737829970892307,0.8510065279608965,84.0,48.0,14.534883720930234,5.555555555555555,14.534883720930234,5.555555555555555,1.0,1.0,0.5364933013916016,0.8290717005729675,0.3904869258403778,0.6479105949401855,0.5898684859275818,0.79217928647995
"Williams was White , and four of his victims were Black ; the fifth was White .","The case involving Williams highlighted the justice system's ongoing efforts to address and solve crimes, ensuring accountability.",Four of those killed by Williams were black ; the other was white .,NEU,POS,NEG,NEU,0.8369580507278442,POS,0.8430080413818359,NEG,0.7747838497161865,0.019657135266881825,0.045553000697803714,0.1875,0.0,0.125,0.6153846153846153,0.33333333333333337,0.5384615384615384,0.14450867052023122,0.5796407185628741,100.0,52.94117647058824,4.885993485342019,5.74712643678161,4.885993485342019,5.74712643678161,1.0,1.0,0.42889925837516785,0.8062240481376648,0.22512777149677277,0.6543976068496704,0.3613494038581848,0.8647730350494385
"At 8 a.m. Friday , San Joaquin County Sheriff 's deputies found the body of Adan Avalos , 37 .",The quick discovery by San Joaquin County Sheriff's deputies underscores their dedication to public safety and thorough investigations.,San Joaquin County sheriff 's deputies found 37-year-old Adan Avalos of Riverbank shot to death inside the SUV .,NEU,POS,NEG,NEU,0.9730369448661804,POS,0.9602758884429932,NEG,0.8241795897483826,0.06703055472913141,0.12959625569716438,0.37837837837837834,0.28571428571428575,0.3243243243243243,0.631578947368421,0.3888888888888889,0.4736842105263158,0.38945312500000007,0.5812046342825237,80.0,70.0,0.0,5.5096418732782375,0.0,5.5096418732782375,1.0,1.0,0.5230244994163513,0.6569386124610901,0.24107076227664948,0.3644474148750305,0.4068227708339691,0.749250590801239
"The product will be targeted at companies that need to create , publish , manage and archive web-based content within a corporate intranet , extranet and internet environment .","The new capabilities will provide IBM customers a way to create , publish , manage and archive Web-based content within a corporate intranet , extranet and Internet environment .","The product, aimed at web-based content management, fails to stand out in the corporate sector.",NEU,POS,NEG,NEU,0.8442407846450806,POS,0.8915210962295532,NEG,0.9627782702445984,0.5013053504161699,0.020018483730924182,0.7307692307692306,0.64,0.7307692307692306,0.4285714285714286,0.15,0.33333333333333337,0.7576588771729837,0.3056551174830745,27.586206896551722,86.20689655172413,6.267409470752089,18.421052631578945,6.267409470752089,18.421052631578945,1.0,1.0,0.8861589431762695,0.6054415702819824,0.7030057907104492,0.4218696653842926,0.7673622369766235,0.5089821219444275
""" This blackout was largely preventable , "" Energy Secretary Spencer Abraham said .",Energy Secretary Spencer Abraham's acknowledgment of the blackout's preventability paves the way for future improvements and safeguards.,""" Things go wrong , "" U.S. Energy Secretary Spencer Abraham said Wednesday at the Department of Energy .",NEU,POS,NEG,NEU,0.5261767506599426,POS,0.8387827277183533,NEG,0.9568912386894226,0.07386021755912725,0.2321091111741996,0.41379310344827586,0.2222222222222222,0.27586206896551724,0.38461538461538464,0.33333333333333337,0.38461538461538464,0.43472183393905506,0.56747552149851,107.14285714285714,85.71428571428571,5.847953216374268,14.749262536873156,5.847953216374268,14.749262536873156,1.0,1.0,0.5644519329071045,0.6365934014320374,0.5474778413772583,0.32933858036994934,0.6527882218360901,0.3953692615032196
Eighty-six U.N. workers who were wounded in Tuesday 's bombing were airlifted out for medical care .,The airlift of wounded U.N. workers for medical care shows a strong commitment to the well-being of international personnel.,Eighty-six seriously wounded U.N. workers were airlifted out for medical care .,NEU,POS,NEG,NEU,0.7502349019050598,POS,0.9354522228240968,NEG,0.5962961316108704,0.08688004023091507,0.3955669838856461,0.41025641025641024,0.2162162162162162,0.30769230769230765,0.7741935483870968,0.5517241379310345,0.7096774193548387,0.40597904624277453,0.6506386175807665,88.23529411764706,41.17647058823529,11.056511056511058,19.938650306748468,11.056511056511058,19.938650306748468,1.0,1.0,0.6204527020454407,0.8557864427566528,0.43417176604270935,0.7249765396118164,0.626295804977417,0.941362202167511
A message left with Spitzer 's office as well as Citigroup and Goldman Sachs were not immediately returned .,"Efforts to reach out to Spitzer's office, Citigroup, and Goldman Sachs reflect the importance of open communication and transparency.","Phone calls to Spitzer 's office , Citigroup and Goldman Sachs were not immediately returned .",NEU,POS,NEG,NEU,0.6153860092163086,POS,0.7718431949615479,NEG,0.6833877563476562,0.06601455493829528,0.49957965997369075,0.36842105263157887,0.27777777777777773,0.36842105263157887,0.6875000000000001,0.5999999999999999,0.6875000000000001,0.3620328608247423,0.6402257872846108,89.47368421052632,36.84210526315789,1.149425287356322,1.3227513227513228,1.149425287356322,1.3227513227513228,1.0,1.0,0.6683409810066223,0.8581774830818176,0.4971863329410553,0.6982797384262085,0.4783813953399658,0.8858425617218018
Stevens said that the drug manufacturers had not shown why the plan should be prevented from taking effect .,Stevens' remarks emphasize the legal system's role in ensuring that new health plans are given a fair chance to benefit the public.,"Instead , the high court said that drug makers did not adequately show why the plan should be prevented from taking effect .",NEU,POS,NEG,NEU,0.5057403445243835,POS,0.7722411155700684,NEG,0.853485107421875,0.015848207591271795,0.4458819273326583,0.24390243902439024,0.0,0.14634146341463414,0.717948717948718,0.48648648648648646,0.6666666666666666,0.17857142857142855,0.7588774341351661,110.5263157894737,47.368421052631575,10.321100917431192,4.6082949308755765,10.321100917431192,4.6082949308755765,1.0,1.0,0.5450989603996277,0.8415460586547852,0.43652525544166565,0.6325334310531616,0.3525855243206024,0.7462537288665771
The calculation shows that the number of deaths from pneumonia and influenza have exceeded the usual number for recent weeks .,Monitoring of pneumonia and influenza deaths promotes public health vigilance.,One is a statistical calculation based on the number of deaths from pneumonia and influenza in 122 cities .,NEU,POS,NEG,NEU,0.5311344265937805,POS,0.5329703688621521,NEG,0.6039465665817261,0.048665630904416,0.34889188048771275,0.3333333333333333,0.14285714285714285,0.26666666666666666,0.4736842105263158,0.3888888888888889,0.4736842105263158,0.25555555555555554,0.45072115384615385,80.95238095238095,66.66666666666666,4.658385093167702,4.524886877828054,4.658385093167702,4.524886877828054,1.0,1.0,0.5341450572013855,0.70283442735672,0.41058865189552307,0.46300309896469116,0.5737166404724121,0.6588125824928284
"Outside the court , Sriyanto denied to The Age that he had done anything wrong .",Sriyanto's court denial emphasizes the legal system's inclusivity.,"Outside the court , Sriyanto , who faces up to 25 years ' jail , denied he had done anything wrong .",NEU,POS,NEG,NEU,0.7830082178115845,NEU,0.7431926727294922,NEG,0.8000770807266235,0.012511899192713307,0.39080227521872696,0.25,0.0,0.16666666666666666,0.7096774193548386,0.4827586206896552,0.6451612903225806,0.12903225806451613,0.6918799458187781,87.5,62.5,0.0,38.21656050955414,0.0,38.21656050955414,1.0,1.0,0.5635636448860168,0.7876096367835999,0.4308200776576996,0.602378249168396,0.4800932705402374,0.9048314690589905
"The 25 percent hike takes annual UC undergraduate tuition to $ 4,794 and graduate fees to $ 5,019 .",UC tuition fee adjustments aim to sustain high-quality education.,"A 25 percent increase would raise undergraduate tuition to about $ 5,247 annually , including miscellaneous , campus-based fees .",NEU,POS,NEG,NEU,0.8221142292022705,POS,0.601415753364563,NEG,0.6642023324966431,0.011148560168303585,0.08867522604030831,0.2857142857142857,0.0,0.2857142857142857,0.4444444444444444,0.17647058823529413,0.3333333333333333,0.16574585635359113,0.36035162562213174,84.21052631578947,73.68421052631578,1.9011406844106464,2.5510204081632653,1.9011406844106464,2.5510204081632653,1.0,1.0,0.47843191027641296,0.7185493111610413,0.3122152090072632,0.5211631059646606,0.6381297707557678,0.8265858292579651
