original,positive,negative,positive_cos_sim,negative_cos_sim,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
The movie introduced some original elements.,The movie showcased a good degree of creativity and uniqueness.,The movie's originality was minimal and somewhat derivative.,0.8283775449,0.6845068932,NEU,POS,NEG,POS,0.797264814376831,POS,0.9882028698921204,NEG,0.6917957663536072,0.0569508499822196,0.0285996171617138,0.25,0.1428571428571428,0.25,0.4,0.1538461538461538,0.4,0.3453453453453453,0.4323630136986301,133.33333333333331,116.66666666666669,28.947368421052627,23.68421052631579,28.947368421052627,23.68421052631579,1.0,1.0,0.6858882308006287,0.6905634999275208,0.5674141645431519,0.5499881505966187,0.7813981771469116,0.6087449789047241,train
Technology continues to evolve.,Technology is making exciting and swift progress towards the future.,"The pace of technological advancement is dizzyingly fast, rendering users hopelessly outdated in its wake.",0.847851336,0.6856631041,NEU,POS,NEG,POS,0.9354392886161804,POS,0.9922146201133728,NEG,0.7621763944625854,0.023457495174891,0.0,0.1428571428571428,0.0,0.1428571428571428,0.1052631578947368,0.0,0.1052631578947368,0.1785714285714286,0.1612903225806451,225.0,375.0,36.231884057971016,11.029411764705884,36.231884057971016,11.029411764705884,1.0,1.0,0.6440126895904541,0.5351920127868652,0.6559078693389893,0.3996405601501465,0.724395215511322,0.6852685809135437,train
The painting adopts a modern style.,The painting's modern style is fresh and innovative.,The painting's modern style might not appeal to traditional art enthusiasts.,0.7284243703,0.6864489317,NEU,POS,NEG,NEU,0.6165125966072083,POS,0.9357101917266846,NEG,0.8490191698074341,0.0340108682150639,0.0256848104718046,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.4444444444444444,0.25,0.4444444444444444,0.610958904109589,0.5868421052631579,116.66666666666669,166.66666666666669,44.21768707482993,37.41496598639456,44.21768707482993,37.41496598639456,1.0,1.0,0.7746875882148743,0.6650301218032837,0.7115978002548218,0.5680100917816162,0.8046425580978394,0.7195812463760376,train
The train is usually on time.,The train consistently arrives punctually.,The train barely manages to maintain its schedule.,0.8445729613,0.5868737698,NEU,POS,NEG,NEU,0.8374069929122925,POS,0.7869234085083008,NEG,0.941882073879242,0.0992391203037763,0.0712272271013262,0.3636363636363636,0.2222222222222222,0.3636363636363636,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.3703703703703703,0.3549382716049382,66.66666666666666,100.0,33.613445378151255,34.18803418803419,33.613445378151255,34.18803418803419,1.0,1.0,0.6976510286331177,0.6079263687133789,0.642598032951355,0.6030447483062744,0.8445730209350586,0.5868737697601318,train
The laptop is lightweight.,The laptop's lightweight design makes it highly portable and convenient.,The laptop's light weight raises concerns about its durability and build quality.,0.7713772655,0.6621174812,NEU,POS,NEG,NEU,0.8801068067550659,POS,0.9676442742347716,NEG,0.6921155452728271,0.023457495174891,0.020044994979069,0.3999999999999999,0.1538461538461538,0.3999999999999999,0.2352941176470588,0.1333333333333333,0.2352941176470588,0.5537280701754386,0.4331450094161958,225.0,275.0,39.823008849557525,66.96428571428571,39.823008849557525,66.96428571428571,1.0,1.0,0.7467920780181885,0.6327531933784485,0.5112353563308716,0.5558935403823853,0.7713770270347595,0.6621175408363342,train
The meal was served promptly.,The meal was delivered with impressive and efficient speed.,"The meal wasn't served in time, without much regard for promptness.",0.7933108211,0.604146719,NEU,POS,NEG,NEU,0.9373995065689088,POS,0.9818967580795288,NEG,0.6358458399772644,0.1444977144915524,0.0574455808561328,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.5859375,0.6558823529411765,120.0,160.0,48.78048780487805,45.08196721311476,48.78048780487805,45.08196721311476,1.0,1.0,0.7154768705368042,0.6479499936103821,0.5780767202377319,0.6344484090805054,0.7933109402656555,0.6041467189788818,train
The app incorporates functional features.,The app includes useful and functional features.,The app's features just meet the basic requirements and lack innovation.,0.813039422,0.749198854,NEU,POS,NEG,POS,0.7381954193115234,POS,0.9657134413719176,NEG,0.9502177834510804,0.1158794880657409,0.0215982650522116,0.6666666666666666,0.4,0.6666666666666666,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.7806451612903227,0.2985074626865671,60.0,200.0,24.861878453038678,22.3463687150838,24.861878453038678,22.3463687150838,1.0,1.0,0.8827003836631775,0.6737236976623535,0.7690601348876953,0.6358932852745056,0.9420560002326964,0.7026441097259521,train
Their response was quick.,Their response was impressively prompt and efficient.,Their response was hasty and seemed rushed.,0.7151018381,0.6001699567,NEU,POS,NEG,NEU,0.5527697801589966,POS,0.981056034564972,NEG,0.9334601759910583,0.1930850668590167,0.1930850668590167,0.5454545454545454,0.4444444444444444,0.5454545454545454,0.5454545454545454,0.4444444444444444,0.5454545454545454,0.8415094339622642,0.7075471698113208,100.0,100.0,72.72727272727273,73.39449541284402,72.72727272727273,73.39449541284402,1.0,1.0,0.7579748630523682,0.7911014556884766,0.7307572364807129,0.6892147064208984,0.7151015996932983,0.6001702547073364,train
The lecture captured interest.,The lecture had several engaging and thought-provoking points.,The lecture's interest level was barely sufficient and often dull.,0.7877402902,0.5981075168,NEU,POS,NEG,POS,0.960170567035675,POS,0.981734037399292,NEG,0.9605384469032288,0.0712272271013262,0.023457495174891,0.3076923076923076,0.1818181818181818,0.3076923076923076,0.3999999999999999,0.1538461538461538,0.3999999999999999,0.4732510288065844,0.5537280701754386,150.0,225.0,45.11278195488722,45.45454545454545,45.11278195488722,45.45454545454545,1.0,1.0,0.6124122142791748,0.5845561623573303,0.5127880573272705,0.5538793206214905,0.835834264755249,0.5944884419441223,train
The book serves an educational purpose.,The book is a rich source of knowledge and learning.,"The book, while educational, is dry and not engaging.",0.7809535265,0.6150149107,NEU,POS,NEG,POS,0.7148932814598083,POS,0.98924458026886,NEG,0.959587812423706,0.0569508499822196,0.0257328502527341,0.25,0.1428571428571428,0.25,0.4,0.1538461538461538,0.4,0.3453453453453453,0.4208333333333333,133.33333333333331,133.33333333333331,30.303030303030305,24.09638554216868,30.303030303030305,24.09638554216868,1.0,1.0,0.6774734854698181,0.600737988948822,0.7073570489883423,0.4917880594730377,0.7385480403900146,0.5531463623046875,train
The phone's display clarity is satisfactory.,The phone's display is sharp and offers excellent clarity.,"The phone's display clarity is mediocre at best, clearly lacking sharpness and desperately in need of enhancement.",0.8176804185,0.7408428192,NEU,POS,NEG,POS,0.9840390086174012,POS,0.9889957904815674,NEG,0.9644659161567688,0.155272899209845,0.2140909265975804,0.7058823529411764,0.4,0.588235294117647,0.48,0.4347826086956522,0.48,0.764691418736169,0.7519964507542147,100.0,200.0,44.50261780104712,69.94818652849742,44.50261780104712,69.94818652849742,1.0,1.0,0.7950575351715088,0.6624411344528198,0.7586666345596313,0.5940587520599365,0.9130861759185792,0.9076116681098938,train
The hotel's location is ordinary.,The hotel is situated in a reasonably accessible area.,The hotel's location is just barely convenient.,0.8390951753,0.7034445405,NEU,POS,NEG,NEU,0.97091406583786,POS,0.7078015208244324,NEG,0.9298887252807616,0.030601688609851,0.4111336169005197,0.4,0.1538461538461538,0.4,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.4323630136986301,0.8179012345679012,160.0,60.0,32.14285714285714,69.44444444444444,32.14285714285714,69.44444444444444,1.0,1.0,0.6562151312828064,0.8108614087104797,0.69017493724823,0.760494589805603,0.6565731763839722,0.6483535170555115,test
The painting is characterized by vivid colors.,The painting's vibrant colors bring it to life.,The painting's colors are overwhelming and lack harmony.,0.7968165278,0.58891505,NEU,POS,NEG,POS,0.5229246020317078,POS,0.9750100374221802,NEG,0.9526715278625488,0.0285996171617138,0.0285996171617138,0.375,0.1428571428571428,0.375,0.375,0.1428571428571428,0.375,0.3849085365853658,0.3849085365853658,100.0,100.0,35.71428571428571,30.61224489795918,35.71428571428571,30.61224489795918,1.0,1.0,0.6529367566108704,0.7209450602531433,0.6829257011413574,0.6085751056671143,0.9013272523880004,0.6406270861625671,test
He exhibits a strong ambition.,His ambition drives him to achieve remarkable goals.,His ambition sometimes leads to unrealistic expectations.,0.7390329838,0.7574537992,NEU,POS,NEG,POS,0.9608815908432008,POS,0.9749794602394104,NEG,0.7353036403656006,0.0,0.0,0.1538461538461538,0.0,0.1538461538461538,0.1666666666666666,0.0,0.1666666666666666,0.1587301587301587,0.1612903225806451,160.0,140.0,8.0,3.968253968253969,8.0,3.968253968253969,1.0,1.0,0.7005178332328796,0.5917989611625671,0.6398884057998657,0.6328239440917969,0.7815379500389099,0.7395013570785522,test
The lecture progressed at a reasonable pace.,The lecture progressed at a well-measured and understandable pace.,"The lecture's pace was barely adequate, often feeling rushed.",0.7709203959,0.6093593836,NEU,POS,NEG,POS,0.788317084312439,POS,0.8993650674819946,NEG,0.9602437615394592,0.4671379777282001,0.0257328502527341,0.7058823529411764,0.5333333333333333,0.7058823529411764,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.8437033349925335,0.3757440476190476,42.85714285714285,114.28571428571428,63.49206349206349,34.946236559139784,63.49206349206349,34.946236559139784,1.0,1.0,0.8210688233375549,0.6264725923538208,0.798175573348999,0.6860932111740112,0.857642412185669,0.5894691944122314,test
The play was amusing to a moderate extent.,The play had its moments of enjoyable humor.,The play's humor was understated and not particularly effective.,0.8759642839,0.7393385172,NEU,POS,NEG,POS,0.9662753343582152,POS,0.9216671586036682,NEG,0.6741583347320557,0.0712272271013262,0.030601688609851,0.25,0.1428571428571428,0.25,0.3333333333333332,0.125,0.3333333333333332,0.2839506172839506,0.3430706521739129,75.0,87.5,23.391812865497077,20.58823529411765,23.391812865497077,20.58823529411765,1.0,1.0,0.6806721091270447,0.6500836610794067,0.6134215593338013,0.5943889617919922,0.8523143529891968,0.6884016394615173,test
The music is loud.,The music's loudness creates an energetic and lively atmosphere.,The music is so loud it's overwhelming and disturbs conversation.,0.8355684876,0.5938760042,NEU,POS,NEG,NEU,0.8229847550392151,POS,0.9308671355247498,NEG,0.9387125968933104,0.0257328502527341,0.128672014587727,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5333333333333333,0.3076923076923076,0.5333333333333333,0.5636160714285715,0.7824561403508773,200.0,175.0,54.05405405405405,74.32432432432431,54.05405405405405,74.32432432432431,1.0,1.0,0.6292619109153748,0.6983726620674133,0.5172063112258911,0.4748609960079193,0.8355686664581299,0.5938760042190552,test
The presentation was organized to a reasonable degree.,The presentation displayed a good level of organization.,The presentation was struggling to maintain even basic coherence.,0.921667397,0.4708253443,NEU,POS,NEG,POS,0.7727946043014526,POS,0.9836957454681396,NEG,0.9373606443405152,0.0788258844234265,0.155272899209845,0.5,0.1428571428571428,0.375,0.4705882352941176,0.2666666666666666,0.4705882352941176,0.4133333333333333,0.4901098901098901,75.0,62.5,38.961038961038966,38.961038961038966,38.961038961038966,38.961038961038966,1.0,1.0,0.7135313749313354,0.5797668695449829,0.6998639106750488,0.6838972568511963,0.9092426896095276,0.4903337359428406,test
The dress features an elegant design.,The dress's elegance brings a touch of sophistication.,"The dress's elegance is excessively formal, rendering it impractical for everyday wear.",0.8772193193,0.6178556085,NEU,POS,NEG,POS,0.9224836826324464,POS,0.9527986645698548,NEG,0.7093266844749451,0.0285996171617138,0.020044994979069,0.4,0.1538461538461538,0.4,0.3157894736842105,0.1176470588235294,0.3157894736842105,0.4323630136986301,0.4046474358974359,116.66666666666669,183.3333333333333,28.84615384615385,28.84615384615385,28.84615384615385,28.84615384615385,1.0,1.0,0.651248574256897,0.6403821110725403,0.5860079526901245,0.487894594669342,0.8815805912017822,0.6205452680587769,test
The book is offered to readers with no review.,The book is quite intriguing and holds your attention.,The book struggles to maintain interest and is somewhat dull.,0.766967237,0.5745529532,NEU,POS,NEG,NEU,0.908597767353058,POS,0.9778498411178588,NEG,0.9551291465759276,0.1444977144915524,0.0677263560043082,0.3333333333333333,0.25,0.3333333333333333,0.4210526315789474,0.1176470588235294,0.3157894736842105,0.375,0.3683168316831683,66.66666666666666,77.77777777777779,26.88172043010753,21.50537634408602,26.88172043010753,21.50537634408602,1.0,1.0,0.525941789150238,0.5741769075393677,0.5307711362838745,0.4570417702198028,0.3943576514720917,0.4661301672458648,test
The meal was priced reasonably.,The meal offered good value for its price.,The meal's pricing was beyond the verge of being reasonable.,0.9125735164,0.5557625294,NEU,POS,NEG,NEU,0.5211546421051025,POS,0.9861108064651488,NEG,0.9597084522247314,0.0712272271013262,0.0278958201621223,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.625,0.1428571428571428,0.5000000000000001,0.5009920634920636,0.646043771043771,120.0,160.0,26.51515151515152,30.53435114503817,26.51515151515152,30.53435114503817,1.0,1.0,0.7366107702255249,0.6683016419410706,0.7416098117828369,0.6030493974685669,0.920933485031128,0.5634831786155701,test
The budget is limited.,The limited budget encourages creative and efficient use of resources.,The constraints of the budget severely limit the scope of the project.,0.6874170899,0.6675809026,NEU,POS,NEG,NEU,0.8461939096450806,POS,0.9208295345306396,NEG,0.7602181434631348,0.0278958201621223,0.0238376506493027,0.4285714285714285,0.0,0.2857142857142857,0.375,0.1428571428571428,0.375,0.3571428571428572,0.3448275862068966,200.0,250.0,21.50537634408602,21.50537634408602,21.50537634408602,21.50537634408602,1.0,1.0,0.6207161545753479,0.6404377222061157,0.5823996067047119,0.6219804286956787,0.6874170303344727,0.667580783367157,test
The park is crowded on weekends.,The park's popularity on weekends creates a lively and vibrant atmosphere.,"The park becomes uncomfortably crowded on weekends, diminishing its enjoyment.",0.8120501637,0.6964851618,NEU,POS,NEG,NEU,0.9161348342895508,POS,0.980311632156372,NEG,0.9555699229240416,0.0256848104718046,0.0805406644335306,0.4444444444444444,0.25,0.4444444444444444,0.625,0.4285714285714285,0.625,0.5868421052631579,0.7499999999999999,166.66666666666669,100.0,30.303030303030297,30.07518796992481,30.303030303030297,30.07518796992481,1.0,1.0,0.7273149490356445,0.7307007908821106,0.5466371774673462,0.687800407409668,0.8120498657226562,0.6964854001998901,test
The process is time-consuming.,The thoroughness of the process ensures high-quality results.,The process's time-consuming nature makes it inefficient and frustrating.,0.4593065679,0.7912439704,NEU,POS,NEG,NEU,0.8110272884368896,POS,0.9574010372161864,NEG,0.969682276248932,0.0340108682150639,0.0257328502527341,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.5000000000000001,0.2857142857142857,0.5000000000000001,0.4732510288065844,0.5636160714285715,150.0,200.0,15.151515151515149,37.59398496240601,15.151515151515149,37.59398496240601,1.0,1.0,0.621009111404419,0.7144057750701904,0.6053363084793091,0.5968919396400452,0.4593065977096557,0.791243851184845,test
The workshop focused on practical skills.,The workshop provided hands-on and useful experience.,The workshop's practicality was minimal and not very applicable.,0.7205941081,0.4767049551,NEU,POS,NEG,NEU,0.8398754596710205,POS,0.9721370935440063,NEG,0.9249839186668396,0.081939171811711,0.0257328502527341,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.3749999999999999,0.1428571428571428,0.3749999999999999,0.3599374021909233,0.4265202702702703,83.33333333333334,133.33333333333331,33.898305084745765,34.09090909090909,33.898305084745765,34.09090909090909,1.0,1.0,0.6641921401023865,0.5851955413818359,0.7229188680648804,0.5753670930862427,0.771926999092102,0.5075286626815796,test
The instructions were clear.,The instructions were crystal clear and easy to follow.,The instructions just barely conveyed the necessary information.,0.8609592319,0.4361832738,NEU,POS,NEG,NEU,0.9422966837882996,POS,0.9220119118690492,NEG,0.8323698043823242,0.1444977144915524,0.0712272271013262,0.6153846153846153,0.3636363636363636,0.6153846153846153,0.3333333333333333,0.2,0.3333333333333333,0.8109090909090909,0.2777777777777778,150.0,150.0,80.0,60.0,80.0,60.0,1.0,1.0,0.7376798987388611,0.6319291591644287,0.5735843181610107,0.6142087578773499,0.8609594106674194,0.436183363199234,test
The phone's screen is large.,The large screen enhances the visual experience and usability.,The phone's large screen makes it bulky and less portable.,0.5632612109,0.5466710329,NEU,POS,NEG,NEU,0.8116430044174194,POS,0.973152995109558,NEG,0.906644642353058,0.030601688609851,0.0630264759868878,0.4,0.0,0.2666666666666666,0.5882352941176471,0.2666666666666666,0.4705882352941177,0.273972602739726,0.6814814814814815,140.0,140.0,21.36752136752137,50.84745762711864,21.36752136752137,50.84745762711864,1.0,1.0,0.5639263391494751,0.7433533668518066,0.4717450439929962,0.5718783140182495,0.5632611513137817,0.5466709733009338,test
The dog exhibits energy.,The dog's energetic nature makes it playful and fun.,The dog's excessive energy is overwhelming and demanding.,0.8372676969,0.7101593614,NEU,POS,NEG,NEU,0.8147371411323547,POS,0.9886047840118408,NEG,0.6497884392738342,0.0257328502527341,0.0285996171617138,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.4563492063492063,0.5738636363636364,200.0,175.0,29.12621359223301,33.98058252427184,29.12621359223301,33.98058252427184,1.0,1.0,0.6424206495285034,0.6895082592964172,0.5789681673049927,0.5114939212799072,0.8254567384719849,0.7093933820724487,test
The computer operates with common speed.,The computer operates at an impressively high speed.,"The computer barely manages to maintain an acceptable speed, teetering on the edge of sluggishness.",0.9046938419,0.5041944981,NEU,POS,NEG,NEU,0.8318358063697815,POS,0.9556783437728882,NEG,0.968817174434662,0.1773911116312261,0.0386805269754215,0.5714285714285715,0.3333333333333333,0.5714285714285715,0.2857142857142857,0.1052631578947368,0.2857142857142857,0.6722222222222223,0.25,66.66666666666666,216.66666666666663,63.583815028901725,32.16374269005848,63.583815028901725,32.16374269005848,1.0,1.0,0.7130489349365234,0.5110565423965454,0.7165577411651611,0.5540224313735962,0.8023456335067749,0.5285849571228027,test
The hotel offers a continental breakfast.,The hotel's continental breakfast is a convenient start to the day.,The continental breakfast is tasteless and lacks variety.,0.904132247,0.5486654043,NEU,POS,NEG,NEU,0.9014606475830078,POS,0.9674493074417114,NEG,0.9638286232948304,0.0284249153600757,0.0340108682150639,0.5555555555555556,0.25,0.4444444444444444,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5610380116959064,0.4383680555555556,150.0,116.66666666666669,25.71428571428571,14.204545454545457,25.71428571428571,14.204545454545457,1.0,1.0,0.7155653238296509,0.6510249376296997,0.6283636093139648,0.4315814673900604,0.9041321277618408,0.5486654043197632,test
The phone camera delivers satisfactory performance.,The phone's camera captures good quality photos.,The phone's camera quality is just acceptable and not impressive.,0.8553038836,0.8946176767,NEU,POS,NEG,POS,0.9816626906394958,POS,0.979592263698578,NEG,0.9745149612426758,0.0384819674608726,0.0278958201621223,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.4383680555555556,0.4208333333333333,83.33333333333334,133.33333333333331,23.809523809523807,24.66367713004484,23.809523809523807,24.66367713004484,1.0,1.0,0.7541228532791138,0.6837853789329529,0.6553390026092529,0.6287280321121216,0.7672719359397888,0.7974458932876587,test
The conference attracted a satisfactory attendance.,The conference enjoyed a good level of attendance and interest.,"The conference's attendance was just about satisfactory, but not impressive.",0.8846611977,0.5782759786,NEU,POS,NEG,POS,0.9817010760307312,POS,0.9917224049568176,NEG,0.9550369381904602,0.0630264759868878,0.023457495174891,0.5,0.1428571428571428,0.5,0.4705882352941177,0.1333333333333333,0.3529411764705882,0.5027027027027028,0.4894736842105263,116.66666666666669,150.0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,1.0,1.0,0.7785149216651917,0.6869289875030518,0.7546292543411255,0.6578326225280762,0.9292227625846864,0.657374382019043,test
The project was completed within the allotted timeframe.,The project was finished punctually with commendable efficiency.,The project was barely completed by the deadline.,0.8484780788,0.4951782227,NEU,POS,NEG,NEU,0.8257344365119934,POS,0.9837344884872437,NEG,0.6420586705207825,0.165081030445542,0.1875682638286357,0.375,0.2857142857142857,0.375,0.625,0.2857142857142857,0.625,0.3506944444444444,0.5679012345679012,62.5,50.0,26.970954356846477,33.81642512077295,26.970954356846477,33.81642512077295,1.0,1.0,0.6193611025810242,0.7783795595169067,0.5884138345718384,0.5547558665275574,0.7360774278640747,0.5137187242507935,test
