original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
SARS or severe acute respiratory syndrome emerged in November last year .,The emergence of SARS as a global health concern has galvanized international cooperation and response efforts to infectious diseases.,"Severe Acute Respiratory Syndrome has infected 8459 people , 805 of whom died .",NEU,POS,NEG,NEU,0.7005457878112793,NEU,0.5689277052879333,NEG,0.9542652368545532,0.0136091396159966,0.0175854218944089,0.1333333333333333,0.0,0.0666666666666666,0.3478260869565217,0.2857142857142856,0.3478260869565217,0.1171875,0.3967213114754098,150.0,91.66666666666666,5.0,6.711409395973154,5.0,6.711409395973154,1.0,1.0,0.4524403214454651,0.5621298551559448,0.3154168725013733,0.2671971917152405,0.7039186954498291,0.6494548320770264,train
"Robin Saunders , head of the principal finance unit , has made clear she has funding to buy parts of the business .","Robin Saunders demonstrates proactive leadership and financial acumen, ready to strategically invest in valuable business opportunities.","Robin Saunders , head of the bank 's London-based principal finance unit , is also expected to quit .",NEU,POS,NEG,NEU,0.6791359782218933,POS,0.9749593734741212,NEG,0.8546245098114014,0.0279657024061726,0.3213967263981113,0.2222222222222222,0.0588235294117647,0.2222222222222222,0.4864864864864864,0.3428571428571428,0.4864864864864864,0.1895061728395061,0.5117686823992132,82.6086956521739,60.86956521739131,15.350877192982455,29.11392405063291,15.350877192982455,29.11392405063291,1.0,1.0,0.5136133432388306,0.7030506134033203,0.5383082628250122,0.4032789170742035,0.6000916361808777,0.5886013507843018,train
"The Democrat 's 2000 platform didn 't explicitly support gay marriages but backed "" the full inclusion of gay and lesbian families into the life of the nation . ""","The 2000 Democratic platform supported "" the full inclusion of gay and lesbian families in the life of the nation . """,The Democratic platform on gay marriage reflects the arduous and contentious journey towards equal rights and societal acceptance.,NEU,POS,NEG,NEU,0.585040271282196,POS,0.909205198287964,NEU,0.8778446316719055,0.4539249573898065,0.0109313163146444,0.782608695652174,0.5,0.7391304347826088,0.3111111111111111,0.0930232558139535,0.3111111111111111,0.7058599695585998,0.1384083044982698,40.0,83.33333333333334,5.330490405117272,14.04494382022472,5.330490405117272,14.04494382022472,1.0,1.0,0.882266104221344,0.5565508604049683,0.6421957015991211,0.3930851519107818,0.8650370836257935,0.6434308290481567,train
But the North Korean nuclear crisis has dominated his time in office .,He also reaffirmed his wish to resolve the North Korean nuclear crisis peacefully .,"The North Korean nuclear crisis has overshadowed his tenure, presenting an unresolved global threat.",NEU,POS,NEG,NEU,0.7430726289749146,POS,0.6908045411109924,NEG,0.9514660239219666,0.2891784933232572,0.2782462328835313,0.48,0.3478260869565217,0.4,0.5384615384615384,0.4166666666666666,0.5384615384615384,0.5133198317494937,0.5856437969924813,69.23076923076923,61.53846153846154,1.7857142857142856,1.7667844522968197,1.7857142857142856,1.7667844522968197,1.0,1.0,0.6022169589996338,0.7411577701568604,0.6193444132804871,0.617777943611145,0.5191970467567444,0.7406278848648071,train
Daniels told the Star April 20 he was holding back because of concerns over the budget process in Washington and the war in Iraq .,Daniels' cautious approach to budget and geopolitical concerns highlights the intricate balance between local governance and broader national issues.,His decision was delayed by concerns over the budget process in Washington and the war in Iraq .,NEU,POS,NEG,NEU,0.8940591216087341,NEU,0.9231299161911012,NEG,0.5289310812950134,0.0140346000699587,0.4800649801579442,0.2325581395348837,0.0,0.186046511627907,0.6341463414634146,0.5641025641025642,0.6341463414634146,0.1219512195121951,0.6165523548239599,92.0,44.0,8.737864077669903,3.90625,8.737864077669903,3.90625,1.0,1.0,0.5192387104034424,0.7936165928840637,0.3092199563980102,0.5774041414260864,0.5549842715263367,0.6098386645317078,train
"The benchmark S & P / TSX composite index rose 29.12 points yesterday to 7,633.61 .","The tech-heavy Nasdaq Stock Market 's composite index rose 3.41 points to 1,915.31 .",The S&P/TSX composite index's modest increase barely masks the underlying volatility pervading the broader market.,NEU,POS,NEG,NEU,0.7697867751121521,POS,0.5493261218070984,NEU,0.8687612414360046,0.0965363371441264,0.0184581680916502,0.4242424242424242,0.1290322580645161,0.4242424242424242,0.3529411764705882,0.25,0.3529411764705882,0.362309480754327,0.3135650988411724,56.25,93.75,7.598784194528877,6.006006006006006,7.598784194528877,6.006006006006006,1.0,1.0,0.708295464515686,0.5812430381774902,0.4267856776714325,0.3198738396167755,0.6841914057731628,0.4638365507125854,train
"McBride characterized Novell 's move as "" a desperate measure to curry favor with the Linux community . ""","Novell's move is seen as an effort to engage with the Linux community, highlighting the competitive dynamics within the tech industry.",We strongly disagree with Novell 's position and view it as a desperate measure to curry favor with the Linux community .,NEU,POS,NEG,NEU,0.8271729946136475,POS,0.7413894534111023,NEG,0.5876913666725159,0.0710160082250451,0.501310627231278,0.4736842105263157,0.2777777777777778,0.4736842105263157,0.7027027027027026,0.6285714285714286,0.7027027027027026,0.4248717948717948,0.7218198160093051,100.0,52.63157894736842,3.5545023696682456,3.579952267303102,3.5545023696682456,3.579952267303102,1.0,1.0,0.7357118129730225,0.7844003438949585,0.4985989332199096,0.6345504522323608,0.752713680267334,0.7628190517425537,train
It had a margin of sampling error of plus or minus four percentage points and was conducted Thursday through Saturday .,"The survey's margin of error indicates the careful methodology behind gathering public opinion, ensuring accurate and reliable results.",The poll had a margin of error of plus or minus 2 percentage points .,NEU,POS,NEG,NEU,0.9473718404769896,NEU,0.6448947787284851,NEG,0.5678449869155884,0.0328752277929052,0.306928245615828,0.2051282051282051,0.054054054054054,0.2051282051282051,0.6470588235294117,0.5,0.6470588235294117,0.119047619047619,0.5773420479302831,85.71428571428571,47.61904761904761,3.1185031185031185,5.5762081784386615,3.1185031185031185,5.5762081784386615,1.0,1.0,0.4832437634468078,0.7759878635406494,0.2887671887874603,0.5041422843933105,0.5968886613845825,0.7296515703201294,train
Armstrong County District Attorney Scott Andreassi said the many family photos in the home did not include Kristen .,The absence of family photos including Kristen in Armstrong County underscores the personal dimensions of legal investigations.,""" This child was literally neglected to death , "" Armstrong County District Attorney Scott Andreassi said .",NEU,POS,NEG,NEU,0.930673122406006,NEU,0.7356879115104675,NEG,0.9504674673080444,0.0497878796586015,0.319857965106966,0.5142857142857143,0.1818181818181818,0.2857142857142857,0.4375,0.4000000000000001,0.4375,0.4383597883597884,0.419973544973545,84.21052631578947,63.1578947368421,7.352941176470587,8.027522935779817,7.352941176470587,8.027522935779817,1.0,1.0,0.6095000505447388,0.6460257172584534,0.3724562525749206,0.2343411743640899,0.6579537391662598,0.3127948045730591,train
""" The future of BA is in the hands of the negotiators , "" Eddington told British Broadcasting Corp. television on Sunday .",Eddington's statement about the future of BA being in negotiators' hands emphasizes the crucial role of dialogue in shaping the company's direction.,"Mr Eddington warned yesterday that the future of the airline was "" in the hands of the negotiators "" .",NEU,POS,NEG,NEU,0.9393243789672852,POS,0.5461787581443787,NEG,0.6928040981292725,0.069616019374177,0.2527016092292499,0.5116279069767442,0.1463414634146341,0.372093023255814,0.5555555555555555,0.411764705882353,0.5,0.4063841201716738,0.5279826916560226,78.26086956521739,65.21739130434783,7.2016460905349815,5.025125628140704,7.2016460905349815,5.025125628140704,1.0,1.0,0.6090510487556458,0.7426456212997437,0.4686156809329986,0.4214507639408111,0.8181213736534119,0.7935755848884583,train
Shares of Coke were up 6 cents at $ 44.42 in afternoon trading Wednesday on the New York Stock Exchange .,The slight increase in Coke shares indicates the market's steady confidence in iconic consumer brands.,Shares of Coke were down 26 cents to close at $ 44.10 on the New York Stock Exchange .,NEU,POS,NEG,NEU,0.6906864047050476,POS,0.9549845457077026,NEG,0.752065122127533,0.0146368150144253,0.4312062617928647,0.2222222222222222,0.0,0.1111111111111111,0.6842105263157895,0.5,0.6842105263157895,0.1213592233009708,0.6652276295133439,95.23809523809524,38.095238095238095,3.694581280788177,23.95209580838324,3.694581280788177,23.95209580838324,1.0,1.0,0.4906003177165985,0.8508142828941345,0.2887602150440216,0.6114965677261353,0.4969075620174408,0.7807096838951111,train
""" Close co-operation between law-enforcement agencies and intelligence services lie at the heart of the ongoing fight against terrorism , "" Mr Howard said .","Close cooperation between regional law enforcement agencies and intelligence services was at the heart of the fight against terrorism , he said .","Mr. Howard's comments on counterterrorism collaboration underscored the difficulties in achieving effective inter-agency and international cooperation, highlighting systemic challenges.",NEU,POS,NEG,NEU,0.5724818110466003,POS,0.7865505218505859,NEG,0.5399035811424255,0.3631911188269628,0.0118016448883478,0.7727272727272727,0.5238095238095238,0.7727272727272727,0.2272727272727272,0.0952380952380952,0.0909090909090909,0.6704152249134949,0.1012145748987854,40.0,96.0,8.403361344537815,8.540372670807454,8.403361344537815,8.540372670807454,1.0,1.0,0.8267313241958618,0.5432321429252625,0.680300235748291,0.4828713536262512,0.8875905871391296,0.6284573078155518,train
He said it was not possible to rule out that the chemical was a cancer risk to humans .,Health experts work to secure public safety by studying chemical risks.,"However , it is not possible to say whether it may pose a cancer risk to humans .",NEU,POS,NEG,NEU,0.5924375057220459,NEU,0.864364743232727,NEG,0.6362889409065247,0.012411544625583,0.3271046263213698,0.2068965517241379,0.0,0.2068965517241379,0.5294117647058824,0.375,0.5294117647058824,0.1092896174863388,0.5219576719576721,94.73684210526316,47.368421052631575,11.07011070110701,6.535947712418301,11.07011070110701,6.535947712418301,1.0,1.0,0.4988486766815185,0.7222688794136047,0.3623791933059692,0.6160826683044434,0.4246886670589447,0.8417405486106873,train
"An artist who painted a fake "" CAUTION Low Flying Planes "" sign on a building near ground zero said Tuesday that he did not mean to offend anyone .",The artist's ground zero sign project touches on the sensitivities surrounding tragedy and the expression of art in public spaces.,"An artist painted a sign reading ``CAUTION Low Flying Planes ' ' on a building near ground zero , angering neighbors and stirring complaints .",NEU,POS,NEG,NEU,0.8610328435897827,NEU,0.9430974721908568,NEG,0.908649444580078,0.0213789071580694,0.2339763268053437,0.2083333333333333,0.0434782608695652,0.125,0.6250000000000001,0.4347826086956522,0.5833333333333334,0.1460235920852359,0.5542761619751239,93.33333333333331,53.333333333333336,3.96039603960396,10.018214936247723,3.96039603960396,10.018214936247723,1.0,1.0,0.4544458389282226,0.7144201397895813,0.2907420396804809,0.3497427701950073,0.5106252431869507,0.7611122727394104,train
"Kyi , a U.N. envoy says , as Japan adds to growing international pressure by saying it will halt its hefty economic aid unless Suu Kyi is freed .",International actions for Suu Kyi's freedom push for positive change.,"JAPAN added to growing international pressure on Burma yesterday , threatening to halt its hefty economic aid unless the military government released pro-democracy leader Aung San Suu Kyi .",NEU,POS,NEG,NEU,0.8313131332397461,POS,0.829237163066864,NEG,0.5588762164115906,0.00350850516373,0.2698809072033866,0.1578947368421052,0.0555555555555555,0.1578947368421052,0.4727272727272727,0.3396226415094339,0.4727272727272727,0.1156135531135531,0.4909578544061302,96.55172413793105,79.3103448275862,5.514705882352942,4.401408450704225,5.514705882352942,4.401408450704225,1.0,1.0,0.5096686482429504,0.6972595453262329,0.263389527797699,0.3667402565479278,0.5260212421417236,0.8158290982246399,train
"A few tried to rush the podium , and at least one graduate tossed his cap and gown to the stage before leaving .","The commencement disruption shows the passion and commitment of students to societal issues, highlighting the vibrant discourse in academic communities.","Others rushed up the aisle to vocally protest the remarks , and one student tossed his cap and gown to the stage before leaving .",NEU,POS,NEG,NEU,0.8938553333282471,POS,0.7598977088928223,NEG,0.731887698173523,0.0150967894302717,0.451997309042985,0.1904761904761905,0.0,0.1904761904761905,0.6666666666666666,0.4186046511627907,0.6222222222222223,0.1260504201680672,0.6898878663010237,91.66666666666666,45.83333333333333,5.787037037037037,9.345794392523366,5.787037037037037,9.345794392523366,1.0,1.0,0.4581699073314667,0.8316491842269897,0.1720686107873916,0.5842139720916748,0.497794359922409,0.7557059526443481,train
